zip,Mean income (dollars)
75147,68110
75148,45784
75149,58363
75150,59811
75152,59454
75153,70856
75154,82296
75155,49545
75156,59401
75157,49220
75158,70287
75159,64662
75160,63863
75161,56924
75163,90856
75164,70798
75165,73288
75166,97388
75167,91979
75169,62538
75172,40917
75173,78744
75180,51465
75181,82240
75182,146319
75189,83763
75201,123278
75202,109690
75203,46179
75204,97694
75205,223410
75206,85512
75207,105793
75208,79830
75209,149505
75210,31533
75211,49591
75212,45629
75214,132825
75215,42461
75216,37685
75217,43645
75218,104381
75219,109955
75220,74954
75223,62261
75224,53194
75225,268641
75226,64531
75227,46073
75228,51956
75229,132245
75230,149518
75231,58993
75232,47891
75233,55612
75234,79593
75235,56299
75236,52830
75237,34286
75238,94244
75240,58855
75241,45579
75243,59067
75244,110656
75246,63038
75247,22005
75248,110095
75249,62492
75251,83496
75252,92587
75253,47338
75254,77603
75270,-
75287,67793
75390,-
75401,45732
75402,70706
75407,70713
75409,80295
75410,53013
75411,65347
75412,46657
75413,46267
75414,71795
75415,60796
75416,64384
75417,57140
75418,57147
75420,61573
75421,59791
75422,76974
75423,68840
75424,73582
75426,50804
75428,46740
75431,54285
75432,47022
75433,69560
75435,45909
75436,49531
75437,63819
75438,75371
75439,57695
75440,61713
75441,48529
75442,76041
75446,60055
75447,72429
75448,54253
75449,45350
75450,49363
75451,50865
75452,65879
75453,52549
75454,105557
75455,60900
75457,56791
75459,68554
75460,45959
75462,73431
75468,71750
75469,31407
75470,56887
75471,87250
75472,54435
75473,63741
75474,58266
75475,39517
75476,59622
75477,43866
75478,59028
75479,51368
75480,63732
75481,59721
75482,59207
75486,69650
75487,54666
75488,53541
75489,68622
75490,60616
75491,71959
75492,64016
75493,41144
75494,60150
75495,85424
75496,63545
75497,73898
75501,49867
75503,87881
75550,50111
75551,62681
75554,54748
75555,80888
75556,55599
75558,67419
75559,83544
75560,59885
75561,55899
75562,N
75563,44866
75565,36379
75566,36482
75567,58458
75568,53892
75569,46650
75570,55050
75571,47799
75572,53188
75573,16785
75574,56784
75601,61400
75602,50165
75603,66619
75604,63159
75605,81698
75630,65411
75631,75573
75633,71067
75638,59591
75639,46098
75640,55841
75641,30498
75642,N
75643,64693
75644,58212
75645,77583
75647,62562
75650,73920
75651,63269
75652,63463
75654,66981
75656,61251
75657,50569
75661,61593
75662,63343
75667,72493
75668,48046
75669,61195
75670,53214
75672,65789
75681,57772
75682,71617
75683,57280
75684,56606
75686,61105
75691,58231
75692,61941
75693,60073
75701,61570
75702,38400
75703,82815
75704,43025
75705,59961
75706,57039
75707,74194
75708,42780
75709,76641
75750,57169
75751,65469
75752,48389
75754,71940
75755,67661
75756,85726
75757,80548
75758,60702
75759,24014
75760,79472
75762,90125
75763,57016
75764,58957
75765,57260
75766,53225
75770,76140
75771,68995
75773,69619
75778,49503
75779,72077
75780,80119
75783,65733
75784,55522
75785,54373
75788,N
75789,62282
75790,64611
75791,75597
75792,48645
75801,56056
75803,58444
75831,62476
75832,N
75833,66587
75835,42694
75838,41821
75839,52557
75840,66094
75844,59173
75845,53459
75846,50724
75847,49256
75848,61093
75849,19569
75850,68731
75851,64888
75852,76047
75853,32814
75855,57795
75856,N
75858,-
75859,73798
75860,68005
75861,66955
75862,48777
75901,59690
75904,59808
75925,55829
75926,52172
75928,59141
75929,107270
75930,49796
75931,60083
75932,59184
75933,66087
75934,79524
75935,54052
75936,68084
75937,81996
75938,50571
75939,58161
75941,58613
75942,31819
75943,73802
75944,60329
75946,43955
75948,51391
75949,59433
75951,56734
75954,66327
75956,56870
75959,63025
75960,65069
75961,49721
75962,-
75964,49474
75965,65918
75966,54611
75968,53231
75969,53520
75972,54612
75973,74216
75974,49321
75975,60118
75976,50246
75977,52016
75978,85138
75979,49720
75980,57224
76001,95404
76002,89650
76006,62147
76008,139060
76009,60955
76010,42214
76011,47596
76012,77203
76013,64733
76014,52418
76015,61781
76016,111019
76017,79586
76018,70968
76020,81619
76021,80428
76022,61663
76023,62738
76028,89024
76031,68012
76033,68140
76034,209398
76035,168778
76036,81297
76039,74898
76040,64895
76041,71943
76043,66616
76044,69853
76048,65118
76049,82656
76050,67087
76051,104302
76052,101677
76053,67172
76054,102944
76055,71236
76058,69845
76059,57110
76060,90689
76061,-
76063,107183
76064,87729
76065,94613
76066,62534
76067,54641
76070,85841
76071,75671
76073,78897
76077,70292
76078,77445
76082,66661
76084,70069
76085,86219
76086,61633
76087,94565
76088,87481
76092,250646
76093,60303
76102,89217
76103,53654
76104,41386
76105,39682
76106,45894
76107,98477
76108,76520
76109,119608
76110,67082
76111,55339
76112,54493
76114,50613
76115,45149
76116,65315
76117,53042
76118,74204
76119,44284
76120,52726
76123,87088
76126,107884
76127,53411
76129,-
76131,83863
76132,82239
76133,63938
76134,55210
76135,83109
76137,79338
76140,62826
76148,68967
76155,59504
76164,44564
76177,91582
76179,96240
76180,65123
76182,101896
76201,36049
76205,60085
76207,67441
76208,82570
76209,58255
76210,97493
76225,81213
76226,157716
76227,91469
76228,68925
76230,58916
76233,76994
76234,90350
76238,74688
76239,65101
76240,68038
76244,104242
76245,63146
76247,95993
76248,145412
76249,82972
76250,87869
76251,67301
76252,82417
76253,63385
76255,55146
76258,90556
76259,79077
76261,42673
76262,134206
76263,52436
76264,65554
76265,62523
76266,86348
76268,48970
76270,74265
76271,67884
76272,75180
76273,63105
76301,40798
76302,57984
76305,61211
76306,51740
76308,65582
76309,68374
76310,80348
76311,62380
76351,57480
76354,57743
76357,56968
76360,61700
76363,52549
76364,55235
76365,66183
76366,81625
76367,59833
76370,50283
76371,52157
76372,54901
76373,57935
76374,55692
76377,48505
76379,73699
76380,69780
76384,52452
76388,52203
76389,75185
76401,58356
76402,-
76424,52137
76426,67624
76427,58245
76429,101161
76430,60333
76431,59223
76432,52581
76433,71562
76435,44256
76436,62074
76437,56510
76442,55402
76443,57424
76444,55774
76445,58510
76446,53450
76448,54532
76449,80485
76450,64446
76452,66315
76453,79194
76454,52891
76455,66326
76457,56318
76458,68660
76459,82397
76460,81124
76462,86897
76463,65515
76464,62336
76466,N
76469,48038
76470,43650
76471,53689
76472,85798
76474,71339
76475,70453
76476,71473
76481,N
76483,65239
76484,55110
76486,80145
76487,64379
76490,N
76491,48453
76501,51035
76502,83913
76504,47897
76508,-
76511,53940
76513,84031
76518,56917
76519,50461
76520,55564
76522,57732
76523,-
76524,64430
76525,49248
76527,64622
76528,61040
76530,66889
76531,69835
76534,55730
76537,66979
76538,76381
76539,66556
76541,37611
76542,64399
76543,45430
76544,47525
76548,73214
76549,57575
76550,56653
76554,63699
76556,60406
76557,68459
76559,55034
76561,57699
76565,N
76566,46043
76567,56248
76569,70600
76570,58028
76571,102363
76573,N
76574,62749
76577,64720
76578,67491
76579,65569
76596,-
76597,-
76598,-
76599,-
76621,73718
76622,54322
76623,47551
76624,60443
76626,54269
76627,62313
76628,24554
76629,72636
76630,65067
76631,55116
76632,47541
76633,84739
76634,68272
76635,41090
76636,72034
76637,56191
76638,90930
76639,51977
76640,44771
76641,52602
76642,62782
76643,77278
76645,54664
76648,66475
76649,76799
76650,56823
76651,53849
76652,53784
76653,63887
76654,60517
76655,80074
76656,60361
76657,84478
76660,54420
76661,41197
76664,49214
76665,50313
76666,44648
76667,52475
76670,70824
76671,60423
76673,51851
76676,58393
76678,46275
76679,69651
76680,108917
76681,56446
76682,54999
76685,N
76686,47642
76687,53907
76689,73126
76690,49616
76691,71345
76692,55092
76693,49461
76701,41253
76704,31793
76705,52124
76706,45252
76707,38468
76708,61405
76710,58230
76711,57279
76712,80237
76798,-
76801,58818
76802,61824
76820,41376
76821,58691
76823,55735
76824,-
76825,50375
76827,56131
76828,50284
76831,N
76832,52869
76834,58252
76836,N
76837,60446
76841,N
76842,77068
76844,60279
76845,42790
76848,19135
76849,44409
76852,53980
76853,45887
76854,46371
76856,42119
76857,63892
76858,37346
76859,49878
76861,70388
76862,63331
76864,72970
76865,N
76866,76605
76869,52991
76870,41179
76871,50144
76872,60339
76873,45722
76874,N
76875,70034
76877,46144
76878,60130
76882,41347
76884,59382
76885,N
76887,N
76888,37289
76890,63158
76901,61185
76903,45602
76904,72212
76905,67685
76908,-
76930,77245
76932,75325
76933,52443
76934,71757
76935,78524
76936,73465
76937,N
76939,N
76940,53188
76941,75589
76943,61623
76945,46715
76949,N
76950,68774
76951,60952
76953,123000
76955,145638
76957,-
76958,66229
77002,105179
77003,75951
77004,93849
77005,281073
77006,115184
77007,146745
77008,124182
77009,81802
77010,292063
77011,42579
77012,44699
77013,45973
77014,56680
77015,55025
77016,40550
77017,52993
77018,117001
77019,164675
77020,41764
77021,51932
77022,45419
77023,50867
77024,211354
77025,121424
77026,34697
77027,140316
77028,45518
77029,46335
77030,144100
77031,51597
77032,35773
77033,42483
77034,58539
77035,65542
77036,40296
77037,43904
77038,49556
77039,45628
77040,73344
77041,104801
77042,70900
77043,82936
77044,96436
77045,55425
77046,134876
77047,67960
77048,52148
77049,64575
77050,60910
77051,40955
77053,50172
77054,62198
77055,94348
77056,143276
77057,100717
77058,66188
77059,154125
77060,34592
77061,51346
77062,101237
77063,65216
77064,82306
77065,74447
77066,67464
77067,51185
77068,102075
77069,102514
77070,88559
77071,63213
77072,46861
77073,59671
77074,47145
77075,59670
77076,40462
77077,94829
77078,42063
77079,142810
77080,55778
77081,42418
77082,72854
77083,66954
77084,81385
77085,60628
77086,51114
77087,46237
77088,52558
77089,71972
77090,52655
77091,43498
77092,54132
77093,41556
77094,208756
77095,104385
77096,99659
77098,120171
77099,47288
77201,-
77301,50081
77302,81255
77303,60005
77304,89943
77306,57318
77316,112800
77318,88763
77320,58261
77326,-
77327,57688
77328,64743
77331,67459
77334,N
77335,63984
77336,89579
77338,63696
77339,88949
77340,49991
77342,-
77345,157956
77346,110278
77350,15906
77351,57714
77354,112248
77355,93728
77356,110148
77357,66717
77358,80928
77359,70783
77360,48897
77362,58749
77363,56903
77364,39067
77365,83260
77367,77631
77368,175459
77369,113168
77371,55901
77372,58301
77373,78275
77374,65202
77375,88861
77376,28483
77377,114553
77378,59403
77379,125017
77380,109367
77381,149111
77382,177730
77384,96376
77385,100678
77386,116103
77388,98983
77389,140080
77396,79733
77401,237782
77406,131525
77407,98424
77412,50704
77414,65293
77415,N
77417,61123
77418,73923
77419,60430
77420,60991
77422,67817
77423,67519
77426,86475
77428,-
77429,123257
77430,93395
77432,N
77433,116902
77434,55988
77435,68417
77436,N
77437,71146
77440,-
77441,187677
77442,85030
77443,N
77444,114092
77445,55714
77446,32806
77447,85620
77448,N
77449,79858
77450,127020
77451,16979
77453,43714
77454,N
77455,70170
77456,57127
77457,45946
77458,N
77459,138917
77460,N
77461,76865
77464,80724
77465,55677
77466,80018
77467,67694
77468,N
77469,92243
77470,50217
77471,58153
77473,47629
77474,77841
77475,84084
77476,86868
77477,69413
77478,126702
77479,162165
77480,74631
77481,N
77482,69847
77483,46137
77484,89365
77485,73285
77486,67545
77488,51629
77489,68655
77493,92882
77494,156031
77498,95104
77502,60459
77503,52896
77504,56946
77505,90766
77506,45102
77507,-
77510,82373
77511,71447
77514,68508
77515,75440
77517,87336
77518,55126
77519,66201
77520,63076
77521,74462
77523,106595
77530,60813
77531,61225
77532,81167
77533,56037
77534,91953
77535,72134
77536,91389
77538,86828
77539,83412
77541,61794
77545,72683
77546,126758
77547,55400
77550,52836
77551,67870
77554,95986
77560,119632
77561,69870
77562,72677
77563,71346
77564,74606
77565,94960
77566,95111
77568,58266
77571,85341
77573,113542
77575,75146
77577,94402
77578,106187
77580,163822
77581,102622
77583,75758
77584,123530
77585,48307
77586,114150
77587,53216
77590,58567
77591,63749
77597,74958
77598,59157
77611,71671
77612,62766
77613,68217
77614,79000
77615,79501
77616,100869
77617,39277
77619,64891
77622,77858
77623,68920
77624,80723
77625,101650
77627,89757
77629,69744
77630,67835
77632,78763
77640,50088
77642,53671
77650,68429
77651,78562
77655,126393
77656,64726
77657,85220
77659,120170
77660,67860
77661,84631
77662,65805
77663,68041
77664,80347
77665,73576
77701,41392
77702,67242
77703,41970
77705,52945
77706,91461
77707,66981
77708,64123
77713,73351
77801,37007
77802,75695
77803,49685
77807,70069
77808,86588
77830,74893
77831,58034
77833,67737
77835,69002
77836,76477
77837,46417
77840,34167
77845,94426
77853,71497
77855,N
77856,65018
77857,123856
77859,59830
77861,76221
77864,55090
77865,58607
77867,30600
77868,64017
77871,74981
77872,55064
77873,52828
77876,61983
77878,45394
77879,61465
77880,62769
77901,57416
77904,98010
77905,82060
77950,41566
77951,40645
77954,72380
77957,70121
77960,N
77961,N
77962,81323
77963,69306
77964,75892
77968,90951
77969,69060
77970,53268
77971,80071
77973,N
77974,77348
77975,63132
77976,89655
77977,57202
77978,81099
77979,65661
77982,65346
77983,80105
77984,73689
77987,65498
77988,48761
77990,51414
77991,93188
77993,54356
77994,42982
77995,59406
78001,-
78002,59031
78003,66716
78004,85409
78005,86568
78006,103470
78007,51917
78008,66910
78009,78882
78010,61779
78011,49161
78012,54193
78013,65852
78014,65500
78015,133506
78016,73543
78017,51334
78019,43204
78021,N
78022,69477
78023,120410
78024,67961
78025,53746
78026,64924
78027,111613
78028,58366
78029,-
78039,94995
78040,34700
78041,61296
78043,47275
78044,54263
78045,79159
78046,45738
78050,32739
78052,70296
78055,51384
78056,110141
78057,48610
78058,64709
78059,61621
78060,N
78061,54202
78063,65025
78064,81384
78065,58655
78066,74237
78067,65537
78069,44190
78070,107842
78071,72601
78072,62442
78073,50136
78075,85027
78076,51048
78101,81534
